('F1B013036','EU1210','C','2013/2014'),
('F1B013037','EU1210','D','2013/2014'),
('F1B013038','EU1210','C','2013/2014'),
('F1B013039','EU1210','E','2013/2014'),
('F1B013040','EU1210','A','2013/2014'),
('F1B013041','EU1210','C+','2013/2014'),
('F1B013042','EU1210','B+','2013/2014'),
('F1B013043','EU1210','C+','2013/2014'),
('F1B013044','EU1210','E','2013/2014'),
('F1B013045','EU1210','B','2013/2014'),
('F1B013046','EU1210','E','2013/2014'),
('F1B013047','EU1210','C+','2013/2014'),
('F1B013048','EU1210','C','2013/2014'),
('F1B013049','EU1210','E','2013/2014'),
('F1B013050','EU1210','E','2013/2014'),
('F1B013051','EU1210','B','2013/2014'),
('F1B013052','EU1210','C+','2013/2014'),
('F1B013053','EU1210','E','2013/2014'),
('F1B013054','EU1210','C+','2013/2014'),
('F1B013055','EU1210','A','2013/2014'),
('F1B013056','EU1210','E','2013/2014'),
('F1B013057','EU1210','E','2013/2014'),
('F1B013058','EU1210','C+','2013/2014'),
('F1B013059','EU1210','A','2013/2014'),
